ID,X,Y,Area,City,Country,Continent,GridEPSG,dCenter,TransportSource,RushHour,TransportYear,DistanceDriving,DurationDriving,DistanceTransit,DurationTransit
1923,595002,6179101,1005394,Montevideo,Uruguay,South_America,32721,47423.804428771,Google,17h00,2020,79396.2343494949,5518.54253960274,NA,NA
1924,596002,6179101,1005390,Montevideo,Uruguay,South_America,32721,47893.7077589355,Google,17h00,2020,80801.0192912063,5527.85449575979,NA,NA
1925,597002,6179101,1005386,Montevideo,Uruguay,South_America,32721,48379.7195041302,Google,17h00,2020,82224.5498888007,5582.69508725847,NA,NA
1926,598002,6179101,1005380,Montevideo,Uruguay,South_America,32721,48881.3591842363,Google,17h00,2020,82479.5958470251,5676.6024760963,NA,NA
1927,599002,6179101,1005375,Montevideo,Uruguay,South_America,32721,49398.1506951254,Google,17h00,2020,81980.6093141962,5795.71998197168,NA,NA
1928,600002,6179101,1005371,Montevideo,Uruguay,South_America,32721,49929.6235565452,Google,17h00,2020,81415.387503939,6137.89872074469,NA,NA
1929,601002,6179101,1005366,Montevideo,Uruguay,South_America,32721,50475.314014856,Google,17h00,2020,81390.6782028172,6393.10276111174,NA,NA
1930,602002,6179101,1005361,Montevideo,Uruguay,South_America,32721,51034.7660061092,Google,17h00,2020,81269.3335225002,6637.76888813644,NA,NA
1931,603002,6179101,1005356,Montevideo,Uruguay,South_America,32721,51607.5319861192,Google,17h00,2020,79994.8027642819,6751.30235152935,NA,NA
1932,604002,6179101,1005351,Montevideo,Uruguay,South_America,32721,52193.1736350485,Google,17h00,2020,79509.6694652163,6912.22770500989,NA,NA
1933,605002,6179101,1005345,Montevideo,Uruguay,South_America,32721,52791.2624446349,Google,17h00,2020,78580.401724602,7050.37669291266,NA,NA
1934,606002,6179101,1005341,Montevideo,Uruguay,South_America,32721,53401.3801965672,Google,17h00,2020,77539.2058979611,7182.78571839127,NA,NA
1935,607002,6179101,1005335,Montevideo,Uruguay,South_America,32721,54023.1193406889,Google,17h00,2020,78679.5984454285,7008.9049789520795,NA,NA
1936,608002,6179101,1005329,Montevideo,Uruguay,South_America,32721,54656.0832817201,Google,17h00,2020,80167.739009438,6786.20125370061,NA,NA
1937,609002,6179101,1005325,Montevideo,Uruguay,South_America,32721,55299.8865830511,Google,17h00,2020,79950.5535137013,6802.27574146238,NA,NA
1938,610002,6179101,1005320,Montevideo,Uruguay,South_America,32721,55954.1550959204,Google,17h00,2020,79412.993006102,6837.87185784742,NA,NA
1939,611002,6179101,1005313,Montevideo,Uruguay,South_America,32721,56618.5260219508,Google,17h00,2020,78840.9013313879,6867.41332296321,NA,NA
1940,612002,6179101,1005308,Montevideo,Uruguay,South_America,32721,57292.6479166247,Google,17h00,2020,78181.7356678125,6888.41594815648,NA,NA
1941,613002,6179101,1005302,Montevideo,Uruguay,South_America,32721,57976.1806408314,Google,17h00,2020,77420.628635555,6909.15058948827,NA,NA
1942,614002,6179101,1005298,Montevideo,Uruguay,South_America,32721,58668.7952671462,Google,17h00,2020,76913.3458893064,6960.76197957253,NA,NA
1943,615002,6179101,1005291,Montevideo,Uruguay,South_America,32721,59370.1739470108,Google,17h00,2020,76406.0631430578,7012.37336965679,NA,NA
1944,616002,6179101,1005286,Montevideo,Uruguay,South_America,32721,60080.0097444925,Google,17h00,2020,76454.7157703862,7074.73051502182,NA,NA
1945,617002,6179101,1005280,Montevideo,Uruguay,South_America,32721,60798.0064418096,Google,17h00,2020,76717.0970114395,7143.73121279947,NA,NA
1946,618002,6179101,1005275,Montevideo,Uruguay,South_America,32721,61523.8783213341,Google,17h00,2020,79533.9578703493,7197.30773843157,NA,NA
1947,619002,6179101,1005268,Montevideo,Uruguay,South_America,32721,62257.3499283283,Google,17h00,2020,81038.8096639333,7312.45800372301,NA,NA
1948,620002,6179101,1005262,Montevideo,Uruguay,South_America,32721,62998.1558182326,Google,17h00,2020,81704.2243989963,7344.17566242539,NA,NA
1949,621002,6179101,1005257,Montevideo,Uruguay,South_America,32721,63746.040291914,Google,17h00,2020,81724.0970472479,7324.83049747011,NA,NA
1950,622002,6179101,1005251,Montevideo,Uruguay,South_America,32721,64500.7571218999,Google,17h00,2020,82301.3204784355,7365.10811631564,NA,NA
1951,623002,6179101,1005244,Montevideo,Uruguay,South_America,32721,65262.0692722681,Google,17h00,2020,82565.8948529198,7582.36452481086,NA,NA
1952,624002,6179101,1005239,Montevideo,Uruguay,South_America,32721,66029.7486145322,Google,17h00,2020,83649.1941998962,8310.11732845192,NA,NA
1953,625002,6179101,1005232,Montevideo,Uruguay,South_America,32721,66803.5756415652,Google,17h00,2020,86060.2099579202,8591.51692222007,NA,NA
1954,626002,6179101,1005226,Montevideo,Uruguay,South_America,32721,67583.3391813272,Google,17h00,2020,84457.8057447452,8343.42698258164,NA,NA
1955,627002,6179101,1005221,Montevideo,Uruguay,South_America,32721,68368.8361119181,Google,17h00,2020,83829.7173317727,8209.16993777166,NA,NA
1956,628002,6179101,1005214,Montevideo,Uruguay,South_America,32721,69159.8710792488,Google,17h00,2020,85261.3593129406,8250.5669583293,NA,NA
1957,629002,6179101,1005208,Montevideo,Uruguay,South_America,32721,69956.2562184278,Google,17h00,2020,86991.4935703092,8287.41706248646,NA,NA
1958,630002,6179101,1005201,Montevideo,Uruguay,South_America,32721,70757.8108797772,Google,17h00,2020,87140.68739063,8202.77944942709,NA,NA
1959,631002,6179101,1005195,Montevideo,Uruguay,South_America,32721,71564.3613602352,Google,17h00,2020,88800.1805707016,8235.32578479218,NA,NA
1960,632002,6179101,1005188,Montevideo,Uruguay,South_America,32721,72375.7406407584,Google,17h00,2020,89893.8122812964,8280.60478016371,NA,NA
1961,633002,6179101,1005182,Montevideo,Uruguay,South_America,32721,73191.7881302153,Google,17h00,2020,94831.1999436885,8074.25270385977,NA,NA
1962,634002,6179101,1005175,Montevideo,Uruguay,South_America,32721,74012.3494161503,Google,17h00,2020,97075.2751900955,8019.38997798202,NA,NA
1963,526002,6178101,1005596,Montevideo,Uruguay,South_America,32721,62492.9776286769,Google,17h00,2020,79467.6942257732,5730.10163380449,NA,NA
1964,527002,6178101,1005595,Montevideo,Uruguay,South_America,32721,61742.7102522906,Google,17h00,2020,75253.1515714193,5543.61372957174,NA,NA
1965,528002,6178101,1005593,Montevideo,Uruguay,South_America,32721,60999.6088979127,Google,17h00,2020,73455.760889215,5509.50015848937,NA,NA
1966,529002,6178101,1005592,Montevideo,Uruguay,South_America,32721,60263.9386540434,Google,17h00,2020,74033.1966122824,5563.99404264451,NA,NA
1967,530002,6178101,1005590,Montevideo,Uruguay,South_America,32721,59535.9749941018,Google,17h00,2020,74585.0832931396,5434.79912331664,NA,NA
1968,531002,6178101,1005589,Montevideo,Uruguay,South_America,32721,58816.0040711566,Google,17h00,2020,74215.3722973157,5330.63525199716,NA,NA
1969,532002,6178101,1005587,Montevideo,Uruguay,South_America,32721,58104.3230000859,Google,17h00,2020,73116.7857097333,5246.26800168824,NA,NA
1970,533002,6178101,1005586,Montevideo,Uruguay,South_America,32721,57401.2401233485,Google,17h00,2020,72713.2377164995,5252.96507139023,NA,NA
1971,534002,6178101,1005584,Montevideo,Uruguay,South_America,32721,56707.0752560764,Google,17h00,2020,71941.3280859845,5282.87528030469,NA,NA
1972,535002,6178101,1005582,Montevideo,Uruguay,South_America,32721,56022.1599056865,Google,17h00,2020,71169.4184554695,5312.78548921914,NA,NA
1973,536002,6178101,1005581,Montevideo,Uruguay,South_America,32721,55346.8374606744,Google,17h00,2020,70926.1129290475,5310.57621477937,NA,NA
1974,537002,6178101,1005579,Montevideo,Uruguay,South_America,32721,54681.4633426933,Google,17h00,2020,71231.8283191421,5283.29535857882,NA,NA
1975,538002,6178101,1005577,Montevideo,Uruguay,South_America,32721,54026.4051154462,Google,17h00,2020,71444.7023457669,5264.35314479616,NA,NA
1976,539002,6178101,1005575,Montevideo,Uruguay,South_America,32721,53382.0425433339,Google,17h00,2020,71885.0413153484,5273.44165748353,NA,NA
1977,540002,6178101,1005573,Montevideo,Uruguay,South_America,32721,52748.7675922226,Google,17h00,2020,72575.7653672571,5315.87333675102,NA,NA
1978,541002,6178101,1005571,Montevideo,Uruguay,South_America,32721,52126.9843641306,Google,17h00,2020,72685.7930898175,5299.09663115497,NA,NA
1979,542002,6178101,1005569,Montevideo,Uruguay,South_America,32721,51517.1089571058,Google,17h00,2020,73317.8850307364,5340.3571263585,NA,NA
1980,543002,6178101,1005567,Montevideo,Uruguay,South_America,32721,50919.5692410915,Google,17h00,2020,74790.027514506,5475.00494887303,NA,NA
1981,544002,6178101,1005565,Montevideo,Uruguay,South_America,32721,50334.8045401819,Google,17h00,2020,76330.0738495999,5625.82691555983,NA,NA
1982,545002,6178101,1005563,Montevideo,Uruguay,South_America,32721,49763.2652113817,Google,17h00,2020,77391.6278189741,5756.69015441877,NA,NA
1983,546002,6178101,1005561,Montevideo,Uruguay,South_America,32721,49205.4121098311,Google,17h00,2020,77617.4425008906,5834.83131841857,NA,NA
1984,547002,6178101,1005558,Montevideo,Uruguay,South_America,32721,48661.7159304757,Google,17h00,2020,77843.2571828071,5912.97248241836,NA,NA
1985,548002,6178101,1005556,Montevideo,Uruguay,South_America,32721,48132.6564163907,Google,17h00,2020,78949.5556382001,6024.30281698015,NA,NA
1986,549002,6178101,1005554,Montevideo,Uruguay,South_America,32721,47618.7214244389,Google,17h00,2020,82371.6336054087,6276.03158841511,NA,NA
1987,550002,6178101,1005551,Montevideo,Uruguay,South_America,32721,47120.405839703,Google,17h00,2020,83357.2965950224,6358.27224686416,NA,NA
1988,551002,6178101,1005549,Montevideo,Uruguay,South_America,32721,46638.2103312114,Google,17h00,2020,82751.445169799,6329.7999202753,NA,NA
1989,552002,6178101,1005546,Montevideo,Uruguay,South_America,32721,46172.6399429176,Google,17h00,2020,79551.2020079778,6157.49628443289,NA,NA
1990,553002,6178101,1005544,Montevideo,Uruguay,South_America,32721,45724.2025157171,Google,17h00,2020,72042.0656656424,5795.08388969119,NA,NA
1991,554002,6178101,1005541,Montevideo,Uruguay,South_America,32721,45293.4069385194,Google,17h00,2020,64532.9293233069,5432.6714949495,NA,NA
1992,555002,6178101,1005538,Montevideo,Uruguay,South_America,32721,44880.7612290424,Google,17h00,2020,57023.7929809715,5070.25910020781,NA,NA
1993,556002,6178101,1005535,Montevideo,Uruguay,South_America,32721,44486.7704480592,Google,17h00,2020,54701.0115283384,4908.06741737552,NA,NA
1994,557002,6178101,1005533,Montevideo,Uruguay,South_America,32721,44111.9344542757,Google,17h00,2020,54338.4288932468,4821.54976979126,54806.6508352629,7162.43064078064
1995,558002,6178101,1005530,Montevideo,Uruguay,South_America,32721,43756.745510816,Google,17h00,2020,53975.8462581551,4735.032122207,NA,NA
1996,559002,6178101,1005528,Montevideo,Uruguay,South_America,32721,43421.6857583663,Google,17h00,2020,53711.3983257384,4650.89297368047,NA,NA
1997,560002,6178101,1005524,Montevideo,Uruguay,South_America,32721,43107.2245742905,Google,17h00,2020,53641.3899543541,4574.31592785011,NA,NA
1998,561002,6178101,1005520,Montevideo,Uruguay,South_America,32721,42813.815841365,Google,17h00,2020,53903.7999554656,4512.6584096563,NA,NA
1999,562002,6178101,1005518,Montevideo,Uruguay,South_America,32721,42541.8951540515,Google,17h00,2020,54166.2099565771,4451.0008914625,NA,NA
2000,563002,6178101,1005515,Montevideo,Uruguay,South_America,32721,42291.8769942682,Google,17h00,2020,54743.6709116093,4480.44674318144,NA,NA
2001,564002,6178101,1005510,Montevideo,Uruguay,South_America,32721,42064.1519122675,Google,17h00,2020,55356.585563231,4520.14474997235,NA,NA
2002,565002,6178101,1005509,Montevideo,Uruguay,South_America,32721,41859.0837512996,Google,17h00,2020,55969.5002148527,4559.84275676326,NA,NA
2003,566002,6178101,1005506,Montevideo,Uruguay,South_America,32721,41677.0069570538,Google,17h00,2020,56582.4148664744,4599.54076355418,NA,NA
2004,567002,6178101,1005503,Montevideo,Uruguay,South_America,32721,41518.2240142605,Google,17h00,2020,57131.3154560102,4638.15246249791,NA,NA
2005,568002,6178101,1005500,Montevideo,Uruguay,South_America,32721,41383.0030531656,Google,17h00,2020,57425.6678137887,4672.44452084028,NA,NA
2006,569002,6178101,1005494,Montevideo,Uruguay,South_America,32721,41271.575667744,Google,17h00,2020,57720.0201715672,4706.73657918264,NA,NA
2007,570002,6178101,1005493,Montevideo,Uruguay,South_America,32721,41184.1349854324,Google,17h00,2020,58014.3725293457,4741.02863752501,NA,NA
2008,571002,6178101,1005489,Montevideo,Uruguay,South_America,32721,41120.8340248385,Google,17h00,2020,58308.7248871242,4775.32069586737,NA,NA
2009,572002,6178101,1005485,Montevideo,Uruguay,South_America,32721,41081.7843733487,Google,17h00,2020,58603.0772449027,4809.61275420974,NA,NA
2010,573002,6178101,1005482,Montevideo,Uruguay,South_America,32721,41067.055210939,Google,17h00,2020,58897.4296026811,4843.90481255211,NA,NA
2011,574002,6178101,1005477,Montevideo,Uruguay,South_America,32721,41076.6726999439,Google,17h00,2020,59097.3148558156,4878.43003531754,NA,NA
2012,575002,6178101,1005475,Montevideo,Uruguay,South_America,32721,41110.6197532744,Google,17h00,2020,59286.1183430428,4912.98261018151,NA,NA
2013,576002,6178101,1005470,Montevideo,Uruguay,South_America,32721,41168.8361858617,Google,17h00,2020,59474.9218302701,4947.53518504547,NA,NA
2014,577002,6178101,1005467,Montevideo,Uruguay,South_America,32721,41251.2192462031,Google,17h00,2020,59663.7253174974,4982.08775990944,NA,NA
2015,578002,6178101,1005462,Montevideo,Uruguay,South_America,32721,41357.6245171107,Google,17h00,2020,59852.5288047246,5016.64033477341,NA,NA
2016,579002,6178101,1005460,Montevideo,Uruguay,South_America,32721,41487.8671673818,Google,17h00,2020,59852.1442008404,5040.42933240133,NA,NA
2017,580002,6178101,1005455,Montevideo,Uruguay,South_America,32721,41641.723529392,Google,17h00,2020,59832.0185033741,5063.09518964421,NA,NA
2018,581002,6178101,1005451,Montevideo,Uruguay,South_America,32721,41818.932971781,Google,17h00,2020,59811.8928059078,5085.7610468871,NA,NA
2019,582002,6178101,1005447,Montevideo,Uruguay,South_America,32721,42019.2000316322,Google,17h00,2020,59791.7671084415,5108.42690412998,NA,NA
2020,583002,6178101,1005444,Montevideo,Uruguay,South_America,32721,42242.196766957,Google,17h00,2020,59771.6414109752,5131.09276137287,NA,NA
2021,584002,6178101,1005439,Montevideo,Uruguay,South_America,32721,42487.5652879559,Google,17h00,2020,59751.5157135089,5153.75861861576,NA,NA
2022,585002,6178101,1005435,Montevideo,Uruguay,South_America,32721,42754.920424418,Google,17h00,2020,59214.3420300538,5250.45845394583,NA,NA
2023,586002,6178101,1005430,Montevideo,Uruguay,South_America,32721,43043.8524867177,Google,17h00,2020,58552.3743908378,5335.51858176088,NA,NA
2024,587002,6178101,1005427,Montevideo,Uruguay,South_America,32721,43353.9300790403,Google,17h00,2020,57836.2095086385,5413.46037117558,NA,NA
2025,588002,6178101,1005422,Montevideo,Uruguay,South_America,32721,43684.7029256045,Google,17h00,2020,57120.0446264392,5491.40216059028,NA,NA
2026,589002,6178101,1005418,Montevideo,Uruguay,South_America,32721,44035.704673575,Google,17h00,2020,58475.0403218863,5531.97335908734,NA,NA
2027,590002,6178101,1005414,Montevideo,Uruguay,South_America,32721,44406.455639899,Google,17h00,2020,65206.4441887635,5475.5363620107,NA,NA
2028,591002,6178101,1005408,Montevideo,Uruguay,South_America,32721,44796.465473275,Google,17h00,2020,71937.8480556408,5419.09936493407,NA,NA
2029,592002,6178101,1005405,Montevideo,Uruguay,South_America,32721,45205.2357067001,Google,17h00,2020,76013.6782812302,5499.60536850292,NA,NA
2030,593002,6178101,1005400,Montevideo,Uruguay,South_America,32721,45632.2621803732,Google,17h00,2020,78866.1443119467,5643.19799152129,NA,NA
2031,594002,6178101,1005396,Montevideo,Uruguay,South_America,32721,46077.0373190195,Google,17h00,2020,79726.1062296895,5614.94695158567,NA,NA
2032,595002,6178101,1005390,Montevideo,Uruguay,South_America,32721,46539.0522518274,Google,17h00,2020,80583.1780235338,5586.44665270306,NA,NA
2033,596002,6178101,1005387,Montevideo,Uruguay,South_America,32721,47017.7987670448,Google,17h00,2020,81440.2498173781,5557.94635382044,NA,NA
2034,597002,6178101,1005381,Montevideo,Uruguay,South_America,32721,47512.7710968148,Google,17h00,2020,81778.9733521837,5552.47953623646,NA,NA
2035,598002,6178101,1005377,Montevideo,Uruguay,South_America,32721,48023.467530972,Google,17h00,2020,80935.7233358385,5612.13495019034,NA,NA
2036,599002,6178101,1005371,Montevideo,Uruguay,South_America,32721,48549.3918612614,Google,17h00,2020,80436.7368030096,5731.25245606572,NA,NA
2037,600002,6178101,1005367,Montevideo,Uruguay,South_America,32721,49090.054659761,Google,17h00,2020,79937.7502701806,5850.3699619411,NA,NA
2038,601002,6178101,1005363,Montevideo,Uruguay,South_America,32721,49644.9743971967,Google,17h00,2020,78929.7986411071,6286.73353368884,NA,NA
2039,602002,6178101,1005357,Montevideo,Uruguay,South_America,32721,50213.6784083612,Google,17h00,2020,78905.0893399853,6541.9375740559,NA,NA
2040,603002,6178101,1005351,Montevideo,Uruguay,South_America,32721,50795.7037129945,Google,17h00,2020,78769.4230011757,6785.04195012179,NA,NA
2041,604002,6178101,1005347,Montevideo,Uruguay,South_America,32721,51390.5977013142,Google,17h00,2020,77385.1286335726,6891.98569771149,NA,NA
2042,605002,6178101,1005342,Montevideo,Uruguay,South_America,32721,51997.9186939085,Google,17h00,2020,76724.5296427282,7042.37687644582,NA,NA
2043,606002,6178101,1005336,Montevideo,Uruguay,South_America,32721,52617.2363859821,Google,17h00,2020,76225.7972481426,7202.60483305255,NA,NA
2044,607002,6178101,1005330,Montevideo,Uruguay,South_America,32721,53248.1321860055,Google,17h00,2020,75184.6014215017,7335.01385853116,NA,NA
2045,608002,6178101,1005326,Montevideo,Uruguay,South_America,32721,53890.1994586986,Google,17h00,2020,75605.068558313,7262.20891661878,NA,NA
2046,609002,6178101,1005320,Montevideo,Uruguay,South_America,32721,54543.0436820161,Google,17h00,2020,77093.2091223225,7039.50519136731,NA,NA
2047,610002,6178101,1005315,Montevideo,Uruguay,South_America,32721,55206.2825274291,Google,17h00,2020,78252.2727150835,6862.87852609475,NA,NA
2048,611002,6178101,1005310,Montevideo,Uruguay,South_America,32721,55879.5458723343,Google,17h00,2020,77744.0359551769,6903.61623139845,NA,NA
2049,612002,6178101,1005304,Montevideo,Uruguay,South_America,32721,56562.4757529081,Google,17h00,2020,77171.9442804628,6933.15769651424,NA,NA
2050,613002,6178101,1005298,Montevideo,Uruguay,South_America,32721,57254.7262651593,Google,17h00,2020,76599.8526057486,6962.69916163003,NA,NA
2051,614002,6178101,1005294,Montevideo,Uruguay,South_America,32721,57955.9634213626,Google,17h00,2020,75989.352855409,6994.60952080507,NA,NA
2052,615002,6178101,1005287,Montevideo,Uruguay,South_America,32721,58665.8649684663,Google,17h00,2020,75750.5299421921,7044.59459716687,NA,NA
2053,616002,6178101,1005282,Montevideo,Uruguay,South_America,32721,59384.1201744904,Google,17h00,2020,75563.4003159908,7093.79648632804,NA,NA
2054,617002,6178101,1005276,Montevideo,Uruguay,South_America,32721,60110.4295883694,Google,17h00,2020,75738.2293139828,7157.96004328408,NA,NA
2055,618002,6178101,1005270,Montevideo,Uruguay,South_America,32721,60844.50477815,Google,17h00,2020,76000.6105550361,7226.96074106174,NA,NA
2056,619002,6178101,1005265,Montevideo,Uruguay,South_America,32721,61586.0680519411,Google,17h00,2020,80640.7091492731,7272.1745915616,NA,NA
2057,620002,6178101,1005259,Montevideo,Uruguay,South_America,32721,62334.8521655287,Google,17h00,2020,82145.560942857,7387.32485685304,NA,NA
2058,621002,6178101,1005252,Montevideo,Uruguay,South_America,32721,63090.6000201165,Google,17h00,2020,81591.1280303268,7297.80046667618,NA,NA
2059,622002,6178101,1005246,Montevideo,Uruguay,South_America,32721,63853.0643532346,Google,17h00,2020,82074.271362872,7327.78686376472,NA,NA
2060,623002,6178101,1005241,Montevideo,Uruguay,South_America,32721,64622.0074254763,Google,17h00,2020,82390.0200767491,7343.70495321577,NA,NA
2061,624002,6178101,1005235,Montevideo,Uruguay,South_America,32721,65397.200705369,Google,17h00,2020,82886.5335870272,7705.58146821094,NA,NA
2062,625002,6178101,1005228,Montevideo,Uruguay,South_America,32721,66178.4245543691,Google,17h00,2020,84226.9003549181,8346.91305454672,NA,NA
2063,626002,6178101,1005223,Montevideo,Uruguay,South_America,32721,66965.4679136816,Google,17h00,2020,86597.4953529674,8477.1472273218,NA,NA
2064,627002,6178101,1005216,Montevideo,Uruguay,South_America,32721,67758.1279943471,Google,17h00,2020,84426.4909731604,8174.91301482484,NA,NA
2065,628002,6178101,1005210,Montevideo,Uruguay,South_America,32721,68556.2099718058,Google,17h00,2020,84787.694175136,8148.36008810523,NA,NA
2066,629002,6178101,1005204,Montevideo,Uruguay,South_America,32721,69359.526685945,Google,17h00,2020,86571.7939317608,8207.15721092515,NA,NA
2067,630002,6178101,1005197,Montevideo,Uruguay,South_America,32721,70167.8983474517,Google,17h00,2020,87489.8865541869,8181.6196017098,NA,NA
2068,631002,6178101,1005191,Montevideo,Uruguay,South_America,32721,70981.1522511316,Google,17h00,2020,87943.6639279371,8120.05922235194,NA,NA
2069,632002,6178101,1005184,Montevideo,Uruguay,South_America,32721,71799.1224967152,Google,17h00,2020,89396.1210830225,8157.26415254532,NA,NA
2070,633002,6178101,1005178,Montevideo,Uruguay,South_America,32721,72621.6497175486,Google,17h00,2020,90489.7527936173,8202.54314791684,NA,NA
2071,634002,6178101,1005171,Montevideo,Uruguay,South_America,32721,73448.5808174557,Google,17h00,2020,95848.5109200455,7968.69449607158,NA,NA
2072,526002,6177101,1005592,Montevideo,Uruguay,South_America,32721,61840.4269947929,Google,17h00,2020,78708.7171919923,5694.3277783866,NA,NA
2073,527002,6177101,1005591,Montevideo,Uruguay,South_America,32721,61082.144914028,Google,17h00,2020,73839.4570581155,5477.38396348991,NA,NA
2074,528002,6177101,1005589,Montevideo,Uruguay,South_America,32721,60330.9078640319,Google,17h00,2020,73342.9851852864,5518.46184644397,NA,NA
2075,529002,6177101,1005588,Montevideo,Uruguay,South_America,32721,59586.9823040093,Google,17h00,2020,73909.862784975,5497.04646423463,NA,NA
2076,530002,6177101,1005586,Montevideo,Uruguay,South_America,32721,58850.6455062161,Google,17h00,2020,74442.9787310402,5368.3613673332,NA,NA
2077,531002,6177101,1005585,Montevideo,Uruguay,South_America,32721,58122.1858922934,Google,17h00,2020,73344.3921434578,5283.99411702428,NA,NA
2078,532002,6177101,1005583,Montevideo,Uruguay,South_America,32721,57401.903359543,Google,17h00,2020,72092.5190924869,5207.2197714737,NA,NA
2079,533002,6177101,1005582,Montevideo,Uruguay,South_America,32721,56690.1095932819,Google,17h00,2020,70054.5919143916,5169.38189813487,NA,NA
2080,534002,6177101,1005580,Montevideo,Uruguay,South_America,32721,55987.1283608859,Google,17h00,2020,69234.4839830282,5196.71288335958,NA,NA
2081,535002,6177101,1005578,Montevideo,Uruguay,South_America,32721,55293.2957825658,Google,17h00,2020,69160.2557652246,5188.3891243179,NA,NA
2082,536002,6177101,1005577,Montevideo,Uruguay,South_America,32721,54608.960573319,Google,17h00,2020,69373.1297918494,5169.44691053524,NA,NA
2083,537002,6177101,1005575,Montevideo,Uruguay,South_America,32721,53934.4842498592,Google,17h00,2020,69586.0038184742,5150.50469675259,NA,NA
2084,538002,6177101,1005573,Montevideo,Uruguay,South_America,32721,53270.2412956644,Google,17h00,2020,70161.3647607373,5176.23209864409,NA,NA
2085,539002,6177101,1005571,Montevideo,Uruguay,South_America,32721,52616.6192765966,Google,17h00,2020,70406.8676710229,5173.26858016306,NA,NA
2086,540002,6177101,1005569,Montevideo,Uruguay,South_America,32721,51974.0188988528,Google,17h00,2020,70516.8953935833,5156.49187456701,NA,NA
2087,541002,6177101,1005567,Montevideo,Uruguay,South_America,32721,51342.8540003213,Google,17h00,2020,71455.1233564365,5231.78511354457,NA,NA
2088,542002,6177101,1005565,Montevideo,Uruguay,South_America,32721,50723.5514657473,Google,17h00,2020,72951.3953284259,5372.18038356995,NA,NA
2089,543002,6177101,1005563,Montevideo,Uruguay,South_America,32721,50116.5510554978,Google,17h00,2020,74549.8438174598,5536.91326752248,NA,NA
2090,544002,6177101,1005561,Montevideo,Uruguay,South_America,32721,49522.3051371633,Google,17h00,2020,75306.2063863462,5648.5237033789,NA,NA
2091,545002,6177101,1005559,Montevideo,Uruguay,South_America,32721,48941.2783087887,Google,17h00,2020,75532.0210682627,5726.6648673787,NA,NA
2092,546002,6177101,1005557,Montevideo,Uruguay,South_America,32721,48373.946902215,Google,17h00,2020,75266.5428440752,5761.00296787918,NA,NA
2093,547002,6177101,1005554,Montevideo,Uruguay,South_America,32721,47820.7983548823,Google,17h00,2020,77147.831447442,5916.95361835736,NA,NA
2094,548002,6177101,1005552,Montevideo,Uruguay,South_America,32721,47282.3304385297,Google,17h00,2020,80569.9094146505,6168.68238979232,NA,NA
2095,549002,6177101,1005550,Montevideo,Uruguay,South_America,32721,46759.0503335805,Google,17h00,2020,83991.9873818591,6420.41116122728,NA,NA
2096,550002,6177101,1005547,Montevideo,Uruguay,South_America,32721,46251.4735386702,Google,17h00,2020,78976.1190934396,6271.30474852894,NA,NA
2097,551002,6177101,1005545,Montevideo,Uruguay,South_America,32721,45760.1226058051,Google,17h00,2020,71466.9827511041,5908.89235378724,NA,NA
2098,552002,6177101,1005542,Montevideo,Uruguay,South_America,32721,45285.5256930767,Google,17h00,2020,63957.8464087687,5546.47995904555,NA,NA
2099,553002,6177101,1005540,Montevideo,Uruguay,South_America,32721,44828.2149287512,Google,17h00,2020,56448.7100664332,5184.06756430386,NA,NA
2100,554002,6177101,1005537,Montevideo,Uruguay,South_America,32721,44388.7245829199,Google,17h00,2020,53888.2278528605,5012.69937570039,NA,NA
2101,555002,6177101,1005534,Montevideo,Uruguay,South_America,32721,43967.5890457768,Google,17h00,2020,53525.6452177688,4926.18172811612,NA,NA
2102,556002,6177101,1005532,Montevideo,Uruguay,South_America,32721,43565.3406149695,Google,17h00,2020,53308.2108288777,4843.18205080548,NA,NA
2103,557002,6177101,1005529,Montevideo,Uruguay,South_America,32721,43182.5070983415,Google,17h00,2020,53100.1788717965,4760.41026102688,53552.7598019655,6988.37040771552
2104,558002,6177101,1005526,Montevideo,Uruguay,South_America,32721,42819.6092427093,Google,17h00,2020,53040.284471084,4684.28714818409,53140.1130862981,7219.18297779534
2105,559002,6177101,1005523,Montevideo,Uruguay,South_America,32721,42477.158004018,Google,17h00,2020,53302.6944721955,4622.62962999028,53673.4188319082,7203.44867468213
2106,560002,6177101,1005520,Montevideo,Uruguay,South_America,32721,42155.6516792033,Google,17h00,2020,53565.104473307,4560.97211179648,54768.0072546759,7170.78838286607
2107,561002,6177101,1005517,Montevideo,Uruguay,South_America,32721,41855.5729252189,Google,17h00,2020,53827.5144744185,4499.31459360267,NA,NA
2108,562002,6177101,1005515,Montevideo,Uruguay,South_America,32721,41577.385695812,Google,17h00,2020,54089.92447553,4437.65707540887,NA,NA
2109,563002,6177101,1005510,Montevideo,Uruguay,South_America,32721,41321.5321315451,Google,17h00,2020,54243.0093125426,4431.80966840025,NA,NA
2110,564002,6177101,1005508,Montevideo,Uruguay,South_America,32721,41088.4294430721,Google,17h00,2020,54491.7385456699,4463.73072715472,NA,NA
2111,565002,6177101,1005505,Montevideo,Uruguay,South_America,32721,40878.4668315522,Google,17h00,2020,54740.4677787972,4495.65178590918,NA,NA
2112,566002,6177101,1005502,Montevideo,Uruguay,South_America,32721,40692.0024930983,Google,17h00,2020,54989.1970119245,4527.57284466364,NA,NA
